"recpt_dt","count","item_id"
"2016-11-01 21:53:00",2,24
"2016-11-02 12:11:00",1,24
"2016-11-02 19:33:00",1,24
"2016-11-03 15:22:00",3,24
"2016-11-03 16:12:00",2,24
"2016-11-03 20:27:00",1,24
"2016-11-03 20:32:00",1,24
"2016-11-03 21:11:00",1,24
"2016-11-03 21:39:00",5,24
"2016-11-04 13:53:00",1,24
"2016-11-04 17:03:00",1,24
"2016-11-04 21:17:00",1,24
"2016-11-04 21:18:00",1,24
"2016-11-04 21:43:00",1,24
"2016-11-05 17:24:00",1,24
"2016-11-05 12:09:00",1,24
"2016-11-05 14:49:00",1,24
"2016-11-05 15:56:00",1,24
"2016-11-05 21:18:00",1,24
"2016-11-06 12:26:00",1,24
"2016-11-06 11:11:00",1,24
"2016-11-06 13:43:00",1,24
"2016-11-06 14:41:00",1,24
"2016-11-06 18:39:00",1,24
"2016-11-06 18:48:00",1,24
"2016-11-06 19:00:00",1,24
"2016-11-06 21:33:00",1,24
"2016-11-07 12:13:00",1,24
"2016-11-07 14:43:00",1,24
"2016-11-07 18:32:00",1,24
"2016-11-07 19:46:00",1,24
"2016-11-08 15:12:00",1,24
"2016-11-08 20:46:00",1,24
"2016-11-08 21:10:00",1,24
"2016-11-08 21:14:00",3,24
"2016-11-09 10:16:00",2,24
"2016-11-09 20:55:00",1,24
"2016-11-10 20:55:00",0,24
"2016-11-11 13:55:00",1,24
"2016-11-11 17:11:00",1,24
"2016-11-11 19:54:00",1,24
"2016-11-12 13:33:00",1,24
"2016-11-12 16:01:00",2,24
"2016-11-12 17:01:00",1,24
"2016-11-12 17:21:00",1,24
"2016-11-12 17:32:00",1,24
"2016-11-12 17:38:00",1,24
"2016-11-12 18:00:00",2,24
"2016-11-12 19:00:00",2,24
"2016-11-12 21:03:00",1,24
"2016-11-13 21:21:00",1,24
"2016-11-13 09:57:00",1,24
"2016-11-13 15:30:00",4,24
"2016-11-13 17:00:00",1,24
"2016-11-13 17:01:00",5,24
"2016-11-13 17:06:00",1,24
"2016-11-13 17:57:00",1,24
"2016-11-13 19:42:00",1,24
"2016-11-13 20:23:00",2,24
"2016-11-13 20:34:00",1,24
"2016-11-13 20:36:00",1,24
"2016-11-13 21:25:00",2,24
"2016-11-14 21:41:00",2,24
"2016-11-14 13:32:00",1,24
"2016-11-15 18:28:00",1,24
"2016-11-15 10:20:00",1,24
"2016-11-15 14:35:00",2,24
"2016-11-15 18:51:00",1,24
"2016-11-16 10:42:00",1,24
"2016-11-16 11:11:00",1,24
"2016-11-16 14:17:00",1,24
"2016-11-16 14:39:00",15,24
"2016-11-17 11:58:00",1,24
"2016-11-17 12:32:00",1,24
"2016-11-17 18:43:00",1,24
"2016-11-17 20:56:00",1,24
"2016-11-17 21:36:00",4,24
"2016-11-18 15:29:00",2,24
"2016-11-18 13:07:00",1,24
"2016-11-18 19:33:00",1,24
"2016-11-19 14:36:00",2,24
"2016-11-19 17:37:00",2,24
"2016-11-19 18:34:00",6,24
"2016-11-19 19:37:00",2,24
"2016-11-20 10:57:00",2,24
"2016-11-20 14:19:00",1,24
"2016-11-20 17:15:00",1,24
"2016-11-20 18:44:00",1,24
"2016-11-20 20:03:00",1,24
"2016-11-21 09:13:00",1,24
"2016-11-21 10:29:00",1,24
"2016-11-21 14:08:00",2,24
"2016-11-21 15:06:00",1,24
"2016-11-21 20:10:00",1,24
"2016-11-21 20:15:00",1,24
"2016-11-22 10:30:00",1,24
"2016-11-22 13:59:00",3,24
"2016-11-22 15:05:00",4,24
"2016-11-22 18:15:00",1,24
"2016-11-22 20:08:00",2,24
"2016-11-22 20:53:00",2,24
"2016-11-23 10:23:00",1,24
"2016-11-23 16:44:00",2,24
"2016-11-23 21:24:00",1,24
"2016-11-24 13:01:00",1,24
"2016-11-24 14:25:00",4,24
"2016-11-24 20:19:00",1,24
"2016-11-25 11:25:00",4,24
"2016-11-25 11:42:00",2,24
"2016-11-26 10:17:00",1,24
"2016-11-26 13:52:00",1,24
"2016-11-26 13:55:00",1,24
"2016-11-26 14:20:00",2,24
"2016-11-26 16:03:00",1,24
"2016-11-26 17:57:00",1,24
"2016-11-26 18:05:00",1,24
"2016-11-26 20:28:00",2,24
"2016-11-27 12:11:00",6,24
"2016-11-27 14:30:00",2,24
"2016-11-27 15:30:00",4,24
"2016-11-27 16:11:00",1,24
"2016-11-27 16:29:00",5,24
"2016-11-27 18:13:00",6,24
"2016-11-27 18:38:00",1,24
"2016-11-27 19:15:00",1,24
"2016-11-27 19:22:00",2,24
"2016-11-28 09:39:00",4,24
"2016-11-28 12:47:00",1,24
"2016-11-28 13:16:00",1,24
"2016-11-28 21:17:00",3,24
"2016-11-28 21:37:00",6,24
"2016-11-28 21:41:00",1,24
"2016-11-29 12:22:00",1,24
"2016-11-29 13:36:00",1,24
"2016-11-29 16:17:00",1,24
"2016-11-29 18:01:00",2,24
"2016-11-29 18:11:00",1,24
"2016-11-29 18:26:00",1,24
"2016-11-30 09:57:00",4,24
"2016-11-30 11:40:00",1,24
"2016-11-30 13:31:00",1,24
"2016-11-30 16:15:00",1,24
"2016-11-30 16:36:00",1,24
"2016-11-30 17:52:00",1,24
"2016-11-30 18:57:00",4,24
"2016-11-30 20:09:00",1,24
"2016-11-01 13:13:00",1,24
"2016-11-01 13:15:00",1,24
"2016-11-01 18:18:00",3,24
"2016-11-01 19:59:00",3,24
"2016-11-02 09:41:00",1,24
"2016-11-02 11:42:00",3,24
"2016-11-02 19:54:00",2,24
"2016-11-03 08:53:00",1,24
"2016-11-03 20:05:00",1,24
"2016-11-03 20:23:00",2,24
"2016-11-03 20:41:00",2,24
"2016-11-03 20:49:00",1,24
"2016-11-04 09:51:00",2,24
"2016-11-04 17:36:00",1,24
"2016-11-04 17:41:00",1,24
"2016-11-04 20:41:00",1,24
"2016-11-04 20:41:00",1,24
"2016-11-05 10:52:00",1,24
"2016-11-05 16:35:00",1,24
"2016-11-05 18:12:00",1,24
"2016-11-05 18:27:00",1,24
"2016-11-05 19:40:00",1,24
"2016-11-06 09:48:00",2,24
"2016-11-06 12:09:00",1,24
"2016-11-06 20:34:00",1,24
"2016-11-07 20:59:00",1,24
"2016-11-08 17:48:00",1,24
"2016-11-09 08:55:00",1,24
"2016-11-09 09:44:00",3,24
"2016-11-09 13:25:00",1,24
"2016-11-12 15:30:00",1,24
"2016-11-13 18:27:00",1,24
"2016-11-14 19:22:00",2,24
"2016-11-14 20:39:00",1,24
"2016-11-15 12:32:00",3,24
"2016-11-15 18:53:00",3,24
"2016-11-15 19:36:00",1,24
"2016-11-15 20:46:00",1,24
"2016-11-16 08:59:00",1,24
"2016-11-17 12:47:00",1,24
"2016-11-17 18:29:00",1,24
"2016-11-17 20:01:00",1,24
"2016-11-19 08:55:00",1,24
"2016-11-19 17:08:00",1,24
"2016-11-20 10:58:00",3,24
"2016-11-20 13:50:00",1,24
"2016-11-20 18:35:00",1,24
"2016-11-20 18:37:00",1,24
"2016-11-21 11:17:00",1,24
"2016-11-21 12:54:00",1,24
"2016-11-21 17:39:00",1,24
"2016-11-21 20:32:00",1,24
"2016-11-21 20:56:00",1,24
"2016-11-21 21:13:00",2,24
"2016-11-22 20:17:00",1,24
"2016-11-22 20:21:00",1,24
"2016-11-23 19:04:00",1,24
"2016-11-23 20:15:00",1,24
"2016-11-24 18:37:00",4,24
"2016-11-24 20:58:00",1,24
"2016-11-24 20:59:00",2,24
"2016-11-22 19:08:00",2,24
"2016-11-24 15:40:00",1,24
"2016-11-24 20:50:00",2,24
"2016-11-24 21:37:00",1,24
"2016-11-25 10:43:00",1,24
"2016-11-25 13:10:00",7,24
"2016-11-26 10:23:00",2,24
"2016-11-26 20:32:00",4,24
"2016-11-27 10:42:00",1,24
"2016-11-27 19:41:00",1,24
"2016-11-28 14:47:00",1,24
"2016-11-28 16:57:00",4,24
"2016-11-28 17:37:00",1,24
"2016-11-28 18:46:00",1,24
"2016-11-28 20:16:00",2,24
"2016-11-28 20:34:00",3,24
"2016-11-28 21:17:00",2,24
"2016-11-29 15:27:00",1,24
"2016-11-29 19:14:00",4,24
"2016-11-30 12:27:00",1,24
"2016-11-30 20:59:00",1,24
"2016-11-30 21:02:00",1,24
"2016-11-01 18:00:00",1,24
"2016-11-03 19:59:00",1,24
"2016-11-03 21:15:00",1,24
"2016-11-03 21:37:00",2,24
"2016-11-04 12:07:00",1,24
"2016-11-05 16:28:00",1,24
"2016-11-05 18:52:00",1,24
"2016-11-06 10:44:00",2,24
"2016-11-06 14:14:00",3,24
"2016-11-07 19:04:00",1,24
"2016-11-08 17:33:00",1,24
"2016-11-08 17:55:00",1,24
"2016-11-09 18:13:00",1,24
"2016-11-12 19:57:00",1,24
"2016-11-15 21:48:00",1,24
"2016-11-16 15:36:00",1,24
"2016-11-17 09:54:00",1,24
"2016-11-19 15:07:00",3,24
"2016-11-20 18:39:00",1,24
"2016-11-20 19:09:00",1,24
"2016-11-20 21:09:00",2,24
"2016-11-25 11:39:00",4,24
"2016-11-25 17:18:00",1,24
"2016-11-25 17:52:00",3,24
"2016-11-26 09:44:00",2,24
"2016-11-26 19:19:00",1,24
"2016-11-26 20:27:00",1,24
"2016-11-27 13:16:00",1,24
"2016-11-28 19:55:00",1,24
"2016-11-29 17:03:00",1,24
"2016-11-29 17:33:00",1,24
"2016-11-30 20:52:00",1,24
"2016-09-30 09:50:00",2,8331
"2016-09-30 19:31:00",1,8331
"2016-10-01 13:20:00",1,8331
"2016-10-01 15:14:00",1,8331
"2016-10-01 19:49:00",1,8331
"2016-10-01 21:40:00",1,8331
"2016-10-01 21:53:00",1,8331
"2016-10-02 12:26:00",1,8331
"2016-10-03 10:28:00",1,8331
"2016-10-03 09:56:00",2,8331
"2016-10-03 10:01:00",1,8331
"2016-10-03 13:22:00",1,8331
"2016-10-03 14:43:00",1,8331
"2016-10-03 15:47:00",1,8331
"2016-10-03 18:44:00",1,8331
"2016-10-03 20:43:00",1,8331
"2016-10-03 21:44:00",4,8331
"2016-10-04 15:12:00",2,8331
"2016-10-04 16:49:00",1,8331
"2016-10-04 17:26:00",1,8331
"2016-10-04 19:39:00",2,8331
"2016-10-05 13:17:00",3,8331
"2016-10-05 17:13:00",1,8331
"2016-10-06 20:11:00",1,8331
"2016-10-06 20:45:00",1,8331
"2016-10-07 14:26:00",1,8331
"2016-10-07 16:18:00",2,8331
"2016-10-07 17:28:00",2,8331
"2016-10-07 20:15:00",1,8331
"2016-10-07 21:24:00",2,8331
"2016-10-08 10:29:00",1,8331
"2016-10-08 11:32:00",3,8331
"2016-10-08 12:52:00",1,8331
"2016-10-08 14:21:00",1,8331
"2016-10-08 19:02:00",2,8331
"2016-10-09 11:58:00",1,8331
"2016-10-09 21:22:00",1,8331
"2016-10-10 09:47:00",1,8331
"2016-10-10 10:08:00",1,8331
"2016-10-10 13:14:00",1,8331
"2016-10-10 13:28:00",1,8331
"2016-10-10 17:58:00",1,8331
"2016-10-10 21:43:00",1,8331
"2016-10-11 10:45:00",2,8331
"2016-10-11 12:33:00",5,8331
"2016-10-11 19:59:00",1,8331
"2016-10-11 20:25:00",3,8331
"2016-10-12 12:37:00",1,8331
"2016-10-12 14:01:00",1,8331
"2016-10-12 20:49:00",1,8331
"2016-10-13 10:03:00",1,8331
"2016-10-13 13:07:00",2,8331
"2016-10-13 16:38:00",3,8331
"2016-10-13 16:59:00",1,8331
"2016-10-13 17:51:00",1,8331
"2016-10-13 20:58:00",1,8331
"2016-10-14 10:39:00",2,8331
"2016-10-14 14:29:00",1,8331
"2016-10-14 21:12:00",1,8331
"2016-10-15 10:39:00",1,8331
"2016-10-15 12:39:00",1,8331
"2016-10-15 16:50:00",1,8331
"2016-10-15 20:20:00",1,8331
"2016-10-15 21:35:00",1,8331
"2016-10-16 14:52:00",1,8331
"2016-10-16 19:03:00",1,8331
"2016-10-16 19:36:00",1,8331
"2016-10-16 19:52:00",1,8331
"2016-10-16 20:07:00",1,8331
"2016-10-16 20:54:00",1,8331
"2016-10-17 15:00:00",1,8331
"2016-10-17 18:29:00",1,8331
"2016-10-17 21:26:00",2,8331
"2016-10-18 13:38:00",1,8331
"2016-10-18 19:34:00",1,8331
"2016-10-18 21:29:00",2,8331
"2016-10-19 09:26:00",3,8331
"2016-10-19 09:31:00",1,8331
"2016-10-19 14:27:00",1,8331
"2016-10-19 14:48:00",1,8331
"2016-10-19 16:31:00",1,8331
"2016-10-19 18:00:00",1,8331
"2016-10-20 19:52:00",1,8331
"2016-10-20 13:04:00",1,8331
"2016-10-20 13:37:00",2,8331
"2016-10-20 14:34:00",2,8331
"2016-10-20 15:52:00",1,8331
"2016-10-20 18:05:00",1,8331
"2016-10-20 19:37:00",1,8331
"2016-10-20 20:30:00",1,8331
"2016-10-20 21:42:00",1,8331
"2016-10-21 13:55:00",2,8331
"2016-10-21 15:32:00",5,8331
"2016-10-21 16:13:00",1,8331
"2016-10-21 19:36:00",1,8331
"2016-10-21 21:43:00",2,8331
"2016-10-22 10:37:00",2,8331
"2016-10-22 13:19:00",1,8331
"2016-10-22 14:43:00",2,8331
"2016-10-22 15:13:00",1,8331
"2016-10-22 20:49:00",1,8331
"2016-10-22 22:06:00",2,8331
"2016-10-23 11:23:00",1,8331
"2016-10-23 12:27:00",1,8331
"2016-10-23 14:33:00",3,8331
"2016-10-23 15:35:00",1,8331
"2016-10-23 18:42:00",1,8331
"2016-10-23 18:45:00",1,8331
"2016-10-23 19:32:00",1,8331
"2016-10-23 20:07:00",1,8331
"2016-10-23 20:48:00",2,8331
"2016-10-24 11:13:00",1,8331
"2016-10-24 15:04:00",1,8331
"2016-10-24 16:32:00",1,8331
"2016-10-24 20:34:00",1,8331
"2016-10-24 21:42:00",1,8331
"2016-10-25 09:50:00",1,8331
"2016-10-25 10:28:00",1,8331
"2016-10-25 10:34:00",1,8331
"2016-10-26 10:04:00",4,8331
"2016-10-26 12:20:00",1,8331
"2016-10-26 12:23:00",1,8331
"2016-10-26 12:56:00",1,8331
"2016-10-26 13:45:00",1,8331
"2016-10-26 16:01:00",1,8331
"2016-10-26 21:50:00",1,8331
"2016-10-27 14:03:00",1,8331
"2016-10-27 16:03:00",1,8331
"2016-10-28 10:06:00",2,8331
"2016-10-28 14:01:00",1,8331
"2016-10-28 19:21:00",2,8331
"2016-10-28 20:54:00",1,8331
"2016-10-29 14:31:00",1,8331
"2016-10-29 10:41:00",1,8331
"2016-10-29 11:51:00",1,8331
"2016-10-30 12:02:00",1,8331
"2016-10-30 17:04:00",1,8331
"2016-10-31 19:11:00",2,8331
"2016-10-09 21:11:00",1,8331
"2016-10-10 17:38:00",1,8331
"2016-10-10 18:50:00",1,8331
"2016-10-11 19:16:00",1,8331
"2016-10-12 19:14:00",2,8331
"2016-10-13 12:57:00",1,8331
"2016-10-15 11:36:00",1,8331
"2016-10-15 14:04:00",1,8331
"2016-10-16 10:16:00",1,8331
"2016-10-16 12:09:00",2,8331
"2016-10-16 16:39:00",1,8331
"2016-10-16 17:11:00",1,8331
"2016-10-16 19:16:00",1,8331
"2016-10-16 19:54:00",3,8331
"2016-10-17 21:50:00",1,8331
"2016-10-18 12:49:00",1,8331
"2016-10-18 17:07:00",2,8331
"2016-10-18 18:26:00",1,8331
"2016-10-22 12:33:00",1,8331
"2016-10-22 14:43:00",1,8331
"2016-10-23 10:48:00",1,8331
"2016-10-23 13:05:00",1,8331
"2016-10-25 14:35:00",1,8331
"2016-10-26 15:36:00",1,8331
"2016-10-29 17:29:00",1,8331
"2016-10-29 20:19:00",1,8331
"2016-10-30 17:41:00",1,8331
"2016-10-31 11:56:00",1,8331
"2016-10-07 12:34:00",1,8331
"2016-10-07 15:25:00",4,8331
"2016-10-07 17:07:00",2,8331
"2016-10-07 21:22:00",2,8331
"2016-10-07 21:50:00",1,8331
"2016-10-09 15:51:00",1,8331
"2016-10-09 16:04:00",2,8331
"2016-10-09 21:13:00",1,8331
"2016-10-10 15:47:00",1,8331
"2016-10-11 13:05:00",1,8331
"2016-10-12 09:22:00",1,8331
"2016-10-12 13:25:00",1,8331
"2016-10-13 20:09:00",1,8331
"2016-10-15 19:48:00",1,8331
"2016-10-15 21:02:00",1,8331
"2016-10-16 19:58:00",1,8331
"2016-10-16 20:33:00",1,8331
"2016-10-17 11:05:00",1,8331
"2016-10-17 16:04:00",1,8331
"2016-10-17 16:20:00",1,8331
"2016-10-18 13:04:00",1,8331
"2016-10-18 14:18:00",1,8331
"2016-10-19 13:21:00",1,8331
"2016-10-20 12:34:00",1,8331
"2016-10-21 18:55:00",1,8331
"2016-10-22 11:29:00",1,8331
"2016-10-22 16:00:00",1,8331
"2016-10-22 16:17:00",1,8331
"2016-10-23 19:42:00",1,8331
"2016-10-24 12:13:00",1,8331
"2016-10-24 13:23:00",1,8331
"2016-10-24 20:20:00",4,8331
"2016-10-26 13:23:00",1,8331
"2016-10-28 16:28:00",1,8331
"2016-10-28 18:23:00",1,8331
"2016-10-29 21:54:00",1,8331
"2016-10-30 10:33:00",1,8331
"2016-10-30 13:32:00",1,8331
"2016-10-30 16:25:00",1,8331
"2016-10-30 18:33:00",1,8331
"2016-10-30 18:35:00",1,8331
"2016-10-31 09:43:00",1,8331
"2016-10-31 13:17:00",1,8331
"2016-10-31 21:01:00",1,8331
"2016-11-01 09:53:00",1,8331
"2016-11-01 13:15:00",2,8331
"2016-11-01 20:49:00",2,8331
"2016-11-01 20:56:00",1,8331
"2016-11-01 21:22:00",1,8331
"2016-11-02 13:46:00",2,8331
"2016-11-02 15:05:00",2,8331
"2016-11-02 20:43:00",1,8331
"2016-11-03 10:22:00",1,8331
"2016-11-03 12:23:00",1,8331
"2016-11-03 19:56:00",1,8331
"2016-11-03 20:36:00",3,8331
"2016-11-04 14:31:00",1,8331
"2016-11-04 16:56:00",1,8331
"2016-11-05 09:33:00",1,8331
"2016-11-05 09:33:00",2,8331
"2016-11-05 09:45:00",1,8331
"2016-11-05 09:58:00",1,8331
"2016-11-05 11:33:00",1,8331
"2016-11-05 17:26:00",1,8331
"2016-11-05 21:18:00",1,8331
"2016-11-05 21:34:00",2,8331
"2016-11-06 10:31:00",2,8331
"2016-11-06 10:32:00",2,8331
"2016-11-06 11:34:00",1,8331
"2016-11-06 18:21:00",3,8331
"2016-11-06 20:39:00",1,8331
"2016-11-06 21:10:00",1,8331
"2016-11-07 10:08:00",1,8331
"2016-11-07 19:44:00",2,8331
"2016-11-08 09:23:00",1,8331
"2016-11-08 10:13:00",3,8331
"2016-11-08 10:13:00",1,8331
"2016-11-08 10:19:00",1,8331
"2016-11-08 15:23:00",1,8331
"2016-11-08 17:06:00",1,8331
"2016-11-08 18:57:00",1,8331
"2016-11-09 09:26:00",1,8331
"2016-11-09 10:04:00",2,8331
"2016-11-09 16:16:00",1,8331
"2016-11-09 18:02:00",1,8331
"2016-11-09 21:06:00",1,8331
"2016-11-10 10:03:00",2,8331
"2016-11-10 15:08:00",2,8331
"2016-11-10 16:03:00",2,8331
"2016-11-10 16:45:00",1,8331
"2016-11-10 18:13:00",5,8331
"2016-11-10 21:26:00",1,8331
"2016-11-11 09:38:00",1,8331
"2016-11-11 12:15:00",1,8331
"2016-11-11 16:26:00",1,8331
"2016-11-11 20:20:00",1,8331
"2016-11-11 20:40:00",1,8331
"2016-11-12 10:26:00",3,8331
"2016-11-12 14:59:00",1,8331
"2016-11-13 09:31:00",1,8331
"2016-11-13 10:43:00",1,8331
"2016-11-13 11:10:00",1,8331
"2016-11-13 16:11:00",1,8331
"2016-11-13 17:30:00",1,8331
"2016-11-13 17:55:00",3,8331
"2016-11-13 18:35:00",1,8331
"2016-11-13 18:40:00",1,8331
"2016-11-13 18:45:00",1,8331
"2016-11-13 19:00:00",1,8331
"2016-11-13 20:46:00",1,8331
"2016-11-14 09:38:00",1,8331
"2016-11-14 12:43:00",2,8331
"2016-11-14 13:00:00",2,8331
"2016-11-15 15:49:00",1,8331
"2016-11-15 16:27:00",1,8331
"2016-11-15 19:13:00",1,8331
"2016-11-16 14:32:00",1,8331
"2016-11-16 09:56:00",2,8331
"2016-11-16 10:27:00",1,8331
"2016-11-16 14:21:00",1,8331
"2016-11-16 17:36:00",1,8331
"2016-11-17 10:06:00",1,8331
"2016-11-17 09:14:00",1,8331
"2016-11-17 10:03:00",1,8331
"2016-11-17 10:09:00",2,8331
"2016-11-17 15:02:00",1,8331
"2016-11-17 15:37:00",2,8331
"2016-11-17 16:18:00",2,8331
"2016-11-17 20:00:00",1,8331
"2016-11-17 20:55:00",1,8331
"2016-11-18 09:44:00",1,8331
"2016-11-18 10:44:00",1,8331
"2016-11-18 10:16:00",1,8331
"2016-11-18 12:57:00",1,8331
"2016-11-18 13:14:00",2,8331
"2016-11-18 14:35:00",1,8331
"2016-11-18 14:49:00",1,8331
"2016-11-18 16:50:00",1,8331
"2016-11-18 16:55:00",1,8331
"2016-11-19 09:21:00",1,8331
"2016-11-19 09:48:00",1,8331
"2016-11-19 10:22:00",1,8331
"2016-11-19 10:28:00",1,8331
"2016-11-19 11:17:00",1,8331
"2016-11-19 13:32:00",1,8331
"2016-11-19 15:17:00",1,8331
"2016-11-19 16:21:00",1,8331
"2016-11-19 17:22:00",2,8331
"2016-11-19 17:38:00",1,8331
"2016-11-19 18:17:00",1,8331
"2016-11-19 21:45:00",1,8331
"2016-11-20 15:03:00",3,8331
"2016-11-20 11:46:00",1,8331
"2016-11-20 11:51:00",3,8331
"2016-11-20 12:43:00",2,8331
"2016-11-20 14:39:00",1,8331
"2016-11-20 16:18:00",1,8331
"2016-11-20 16:58:00",1,8331
"2016-11-20 17:33:00",1,8331
"2016-11-20 18:42:00",1,8331
"2016-11-20 20:56:00",1,8331
"2016-11-21 11:46:00",1,8331
"2016-11-21 13:13:00",2,8331
"2016-11-21 13:44:00",3,8331
"2016-11-21 16:22:00",2,8331
"2016-11-21 16:48:00",1,8331
"2016-11-21 17:04:00",1,8331
"2016-11-21 19:00:00",1,8331
"2016-11-22 10:07:00",1,8331
"2016-11-22 12:05:00",1,8331
"2016-11-22 12:31:00",2,8331
"2016-11-22 13:23:00",1,8331
"2016-11-22 13:56:00",1,8331
"2016-11-22 14:57:00",1,8331
"2016-11-22 15:35:00",1,8331
"2016-11-22 16:12:00",1,8331
"2016-11-22 17:38:00",1,8331
"2016-11-22 21:25:00",1,8331
"2016-11-22 21:44:00",1,8331
"2016-11-23 09:13:00",1,8331
"2016-11-23 09:25:00",1,8331
"2016-11-23 09:28:00",4,8331
"2016-11-23 09:53:00",2,8331
"2016-11-23 13:07:00",1,8331
"2016-11-23 15:26:00",1,8331
"2016-11-23 16:22:00",5,8331
"2016-11-23 16:28:00",1,8331
"2016-11-23 18:39:00",1,8331
"2016-11-23 18:48:00",1,8331
"2016-11-24 09:55:00",1,8331
"2016-11-24 10:19:00",1,8331
"2016-11-24 20:02:00",1,8331
"2016-11-25 11:32:00",1,8331
"2016-11-25 11:37:00",1,8331
"2016-11-26 10:15:00",1,8331
"2016-11-26 12:39:00",1,8331
"2016-11-26 13:39:00",1,8331
"2016-11-26 15:52:00",2,8331
"2016-11-26 20:23:00",1,8331
"2016-11-27 14:28:00",1,8331
"2016-11-27 14:27:00",1,8331
"2016-11-27 16:59:00",1,8331
"2016-11-27 19:52:00",1,8331
"2016-11-27 20:31:00",2,8331
"2016-11-28 15:48:00",1,8331
"2016-11-28 16:24:00",3,8331
"2016-11-28 17:24:00",1,8331
"2016-11-28 21:20:00",1,8331
"2016-11-29 14:01:00",1,8331
"2016-11-01 16:10:00",1,8331
"2016-11-01 18:18:00",1,8331
"2016-11-01 21:11:00",1,8331
"2016-11-04 17:59:00",1,8331
"2016-11-05 17:26:00",1,8331
"2016-11-05 18:26:00",1,8331
"2016-11-06 18:00:00",1,8331
"2016-11-06 19:17:00",5,8331
"2016-11-09 12:48:00",1,8331
"2016-11-11 16:09:00",1,8331
"2016-11-12 11:08:00",1,8331
"2016-11-12 20:42:00",1,8331
"2016-11-13 21:50:00",2,8331
"2016-11-15 15:54:00",1,8331
"2016-11-15 21:33:00",2,8331
"2016-11-16 11:22:00",1,8331
"2016-11-18 10:48:00",2,8331
"2016-11-18 20:53:00",1,8331
"2016-11-20 11:14:00",1,8331
"2016-11-20 17:21:00",1,8331
"2016-11-20 19:49:00",6,8331
"2016-11-20 21:30:00",1,8331
"2016-11-21 13:07:00",1,8331
"2016-11-21 16:42:00",2,8331
"2016-11-23 19:09:00",2,8331
"2016-11-23 20:45:00",1,8331
"2016-11-21 18:26:00",1,8331
"2016-11-23 16:13:00",2,8331
"2016-11-23 21:11:00",2,8331
"2016-11-24 12:05:00",1,8331
"2016-11-24 18:13:00",1,8331
"2016-11-24 18:16:00",1,8331
"2016-11-24 20:08:00",2,8331
"2016-11-25 17:25:00",2,8331
"2016-11-26 15:12:00",1,8331
"2016-11-27 14:31:00",1,8331
"2016-11-27 14:44:00",1,8331
"2016-11-27 18:44:00",2,8331
"2016-11-27 20:03:00",5,8331
"2016-11-28 12:07:00",1,8331
"2016-11-28 18:18:00",2,8331
"2016-11-29 14:02:00",2,8331
"2016-11-29 21:35:00",1,8331
"2016-11-29 21:49:00",1,8331
"2016-11-29 21:50:00",2,8331
"2016-11-01 12:31:00",1,8331
"2016-11-04 20:25:00",1,8331
"2016-11-05 19:05:00",1,8331
"2016-11-06 11:39:00",3,8331
"2016-11-06 20:46:00",1,8331
"2016-11-08 17:58:00",1,8331
"2016-11-09 13:28:00",1,8331
"2016-11-09 18:53:00",1,8331
"2016-11-10 09:55:00",1,8331
"2016-11-11 15:15:00",1,8331
"2016-11-13 13:03:00",1,8331
"2016-11-16 20:32:00",1,8331
"2016-11-17 12:55:00",1,8331
"2016-11-17 15:34:00",1,8331
"2016-11-20 11:49:00",1,8331
"2016-11-20 16:49:00",1,8331
"2016-11-20 19:29:00",1,8331
"2016-11-20 20:28:00",2,8331
"2016-11-25 20:10:00",2,8331
"2016-11-26 13:12:00",1,8331
"2016-11-26 14:51:00",1,8331
"2016-11-27 11:59:00",1,8331
"2016-11-29 18:12:00",1,8331
"2016-11-30 20:52:00",0,8331